date,product_name,category,season,market_demand,weather_impact,base_price,price,month,year,day_of_year
2023-07-01,Wheat,Grains,Summer,medium,low,29.220373352776384,23.1,7,2023,182
2023-07-01,Corn,Grains,Summer,high,high,92.17465880390331,96.67,7,2023,182
2023-07-01,Barley,Grains,Summer,medium,high,164.5706920938916,122.54,7,2023,182
2023-07-01,Oats,Grains,Summer,low,none,87.2035689857297,66.53,7,2023,182
2023-07-01,Milk,Dairy,Summer,high,low,147.30109910037618,159.77,7,2023,182
2023-07-01,Cheese,Dairy,Summer,low,low,28.50047776905587,21.27,7,2023,182
2023-07-01,Butter,Dairy,Summer,low,medium,32.67296523245255,21.14,7,2023,182
2023-07-01,Yogurt,Dairy,Summer,high,medium,20.712789742185695,21.28,7,2023,182
2023-07-01,Cream,Dairy,Summer,high,high,171.76607570535418,183.35,7,2023,182
2023-07-01,Chicken,Meat,Summer,low,medium,180.91515034325084,107.73,7,2023,182
2023-07-01,Beef,Meat,Summer,medium,none,117.94268035335816,111.6,7,2023,182
2023-07-01,Pork,Meat,Summer,low,low,129.2089163546007,79.73,7,2023,182
2023-07-01,Fish,Meat,Summer,low,medium,36.45672839510766,25.48,7,2023,182
2023-07-01,Lamb,Meat,Summer,high,high,71.68965772350035,65.81,7,2023,182
2023-07-08,Tomatoes,Vegetables,Summer,high,medium,89.9535702092785,102.63,7,2023,189
2023-07-08,Potatoes,Vegetables,Summer,medium,none,141.16004266241515,136.77,7,2023,189
2023-07-08,Onions,Vegetables,Summer,medium,medium,105.13830686566747,79.89,7,2023,189
2023-07-08,Carrots,Vegetables,Summer,medium,high,103.16708171112,86.52,7,2023,189
2023-07-08,Spinach,Vegetables,Summer,low,medium,37.52781123944076,23.59,7,2023,189
2023-07-08,Apples,Fruits,Summer,medium,none,187.10705935654252,170.06,7,2023,189
2023-07-08,Bananas,Fruits,Summer,high,high,126.3559281311206,119.52,7,2023,189
2023-07-08,Oranges,Fruits,Summer,high,low,85.6219569535756,89.36,7,2023,189
2023-07-08,Mangoes,Fruits,Summer,high,high,168.83621249120517,176.71,7,2023,189
2023-07-08,Grapes,Fruits,Summer,low,low,148.44932592742487,102.94,7,2023,189
2023-07-08,Rice,Grains,Summer,medium,high,176.19016750491662,147.36,7,2023,189
2023-07-08,Wheat,Grains,Summer,high,medium,101.39871801830925,116.69,7,2023,189
2023-07-08,Corn,Grains,Summer,medium,high,149.21670449934714,118.68,7,2023,189
2023-07-08,Barley,Grains,Summer,medium,medium,72.88300471777896,61.42,7,2023,189
2023-07-08,Oats,Grains,Summer,medium,medium,86.9108572309629,73.26,7,2023,189
2023-07-08,Milk,Dairy,Summer,high,none,23.906017149597492,26.09,7,2023,189
2023-07-08,Cheese,Dairy,Summer,low,medium,121.8086349946478,71.25,7,2023,189
2023-07-08,Butter,Dairy,Summer,high,high,85.31584705911862,90.76,7,2023,189
2023-07-08,Yogurt,Dairy,Summer,medium,high,179.9555804905731,143.96,7,2023,189
2023-07-08,Cream,Dairy,Summer,low,high,76.96182377602238,44.22,7,2023,189
2023-07-08,Chicken,Meat,Summer,medium,none,121.15065979878307,99.97,7,2023,189
2023-07-08,Beef,Meat,Summer,high,none,143.30109559937216,162.97,7,2023,189
2023-07-08,Pork,Meat,Summer,high,low,33.810211902084106,37.15,7,2023,189
2023-07-08,Fish,Meat,Summer,low,medium,140.36075928162074,94.28,7,2023,189
2023-07-08,Lamb,Meat,Summer,low,none,176.8679375163299,139.54,7,2023,189
2023-07-15,Tomatoes,Vegetables,Summer,high,none,89.54626468462526,99.39,7,2023,196
2023-07-15,Potatoes,Vegetables,Summer,low,high,154.055131693386,99.23,7,2023,196
2023-07-15,Onions,Vegetables,Summer,high,none,182.05620312340835,220.33,7,2023,196
2023-07-15,Carrots,Vegetables,Summer,high,high,134.37702572653495,142.33,7,2023,196
2023-07-15,Spinach,Vegetables,Summer,low,medium,176.2765536402162,118.75,7,2023,196
2023-07-15,Apples,Fruits,Summer,high,medium,68.28506460601594,72.17,7,2023,196
2023-07-15,Bananas,Fruits,Summer,high,medium,26.75515835572456,30.54,7,2023,196
2023-07-15,Oranges,Fruits,Summer,low,none,194.31544349007342,151.65,7,2023,196
2023-07-15,Mangoes,Fruits,Summer,high,high,76.01505280472165,80.87,7,2023,196
2023-07-15,Grapes,Fruits,Summer,medium,none,183.08343278798537,169.04,7,2023,196
2023-07-15,Rice,Grains,Summer,high,medium,66.24457124461281,65.07,7,2023,196
2023-07-15,Wheat,Grains,Summer,medium,high,110.66949822619213,86.62,7,2023,196
2023-07-15,Corn,Grains,Summer,medium,medium,54.68439704473423,44.52,7,2023,196
2023-07-15,Barley,Grains,Summer,low,medium,149.25831283208404,105.38,7,2023,196
2023-07-15,Oats,Grains,Summer,medium,none,29.66547414787523,24.96,7,2023,196
2023-07-15,Milk,Dairy,Summer,high,medium,144.2307927087798,163.78,7,2023,196
2023-07-15,Cheese,Dairy,Summer,high,low,151.9179415191017,177.05,7,2023,196
2023-07-15,Butter,Dairy,Summer,medium,low,70.35804755966736,55.2,7,2023,196
2023-07-15,Yogurt,Dairy,Summer,high,none,94.45979424497725,114.79,7,2023,196
2023-07-15,Cream,Dairy,Summer,medium,low,198.31569269099222,181.4,7,2023,196
2023-07-15,Chicken,Meat,Summer,medium,none,99.85623478374302,93.18,7,2023,196
2023-07-15,Beef,Meat,Summer,low,low,178.8394144425647,131.46,7,2023,196
2023-07-15,Pork,Meat,Summer,high,high,30.757209352109196,29.54,7,2023,196
2023-07-15,Fish,Meat,Summer,low,none,76.62577401453197,60.03,7,2023,196
2023-07-15,Lamb,Meat,Summer,high,none,28.600645642652967,30.96,7,2023,196
2023-07-22,Tomatoes,Vegetables,Summer,low,medium,75.98126066075973,51.82,7,2023,203
2023-07-22,Potatoes,Vegetables,Summer,medium,high,110.92080003392114,84.27,7,2023,203
2023-07-22,Onions,Vegetables,Summer,medium,high,30.48280954764954,23.02,7,2023,203
2023-07-22,Carrots,Vegetables,Summer,medium,high,48.24247234630162,38.88,7,2023,203
2023-07-22,Spinach,Vegetables,Summer,medium,high,68.29169607699907,54.56,7,2023,203
2023-07-22,Apples,Fruits,Summer,low,high,189.43020720322363,106.09,7,2023,203
2023-07-22,Bananas,Fruits,Summer,low,medium,131.2159977941666,78.48,7,2023,203
2023-07-22,Oranges,Fruits,Summer,medium,low,42.70477844290737,38.07,7,2023,203
2023-07-22,Mangoes,Fruits,Summer,high,low,65.43230868958722,74.11,7,2023,203
2023-07-22,Grapes,Fruits,Summer,high,low,117.05488294291659,129.7,7,2023,203
2023-07-22,Rice,Grains,Summer,medium,high,31.448258548003523,25.7,7,2023,203
2023-07-22,Wheat,Grains,Summer,low,low,199.43287117065918,131.51,7,2023,203
2023-07-22,Corn,Grains,Summer,high,low,183.1975934513598,208.32,7,2023,203
2023-07-22,Barley,Grains,Summer,medium,high,93.02859635257059,68.99,7,2023,203
2023-07-22,Oats,Grains,Summer,medium,none,67.74113405048143,66.43,7,2023,203
2023-07-22,Milk,Dairy,Summer,medium,none,107.61518870341679,97.59,7,2023,203
2023-07-22,Cheese,Dairy,Summer,high,none,32.69901146778103,40.3,7,2023,203
2023-07-22,Butter,Dairy,Summer,medium,medium,138.43098401682664,115.44,7,2023,203
2023-07-22,Yogurt,Dairy,Summer,medium,medium,194.4099914913724,170.85,7,2023,203
2023-07-22,Cream,Dairy,Summer,medium,high,113.08374056191485,80.05,7,2023,203
2023-07-22,Chicken,Meat,Summer,medium,none,126.64882625175291,116.78,7,2023,203
2023-07-22,Beef,Meat,Summer,medium,high,21.808456589869685,16.65,7,2023,203
2023-07-22,Pork,Meat,Summer,high,medium,191.0906410860443,187.68,7,2023,203
2023-07-22,Fish,Meat,Summer,low,low,69.85183126242978,49.75,7,2023,203
2023-07-22,Lamb,Meat,Summer,low,high,62.877698385610906,38.05,7,2023,203
2023-07-29,Tomatoes,Vegetables,Summer,high,none,180.43650840916203,196.13,7,2023,210
2023-07-29,Potatoes,Vegetables,Summer,low,low,114.37668890122178,79.92,7,2023,210
2023-07-29,Onions,Vegetables,Summer,high,none,197.00969968290306,211.36,7,2023,210
2023-07-29,Carrots,Vegetables,Summer,low,none,165.37265652133553,127.51,7,2023,210
2023-07-29,Spinach,Vegetables,Summer,high,high,142.97160138316724,150.23,7,2023,210
2023-07-29,Apples,Fruits,Summer,high,medium,172.19194595130088,181.63,7,2023,210
2023-07-29,Bananas,Fruits,Summer,low,medium,61.9223309569067,41.95,7,2023,210
2023-07-29,Oranges,Fruits,Summer,high,low,196.5370113899933,206.47,7,2023,210
2023-07-29,Mangoes,Fruits,Summer,medium,none,58.123666978670485,49.04,7,2023,210
2023-07-29,Grapes,Fruits,Summer,low,none,31.9987693681951,20.85,7,2023,210
2023-07-29,Rice,Grains,Summer,medium,high,170.34393082859583,139.22,7,2023,210
2023-07-29,Wheat,Grains,Summer,medium,medium,119.8316884180061,105.34,7,2023,210
2023-07-29,Corn,Grains,Summer,high,none,21.63767263053968,24.05,7,2023,210
2023-07-29,Barley,Grains,Summer,low,medium,140.4767749454303,90.3,7,2023,210
2023-07-29,Oats,Grains,Summer,medium,low,129.25516092936778,117.25,7,2023,210
2023-07-29,Milk,Dairy,Summer,medium,medium,194.11906004362456,172.31,7,2023,210
2023-07-29,Cheese,Dairy,Summer,low,medium,145.3452378559455,89.3,7,2023,210
2023-07-29,Butter,Dairy,Summer,high,none,153.8484531609112,173.42,7,2023,210
2023-07-29,Yogurt,Dairy,Summer,low,high,107.06848983032837,62.36,7,2023,210
2023-07-29,Cream,Dairy,Summer,high,medium,24.661292644907327,26.25,7,2023,210
2023-07-29,Chicken,Meat,Summer,low,low,20.28821375882519,13.16,7,2023,210
2023-07-29,Beef,Meat,Summer,low,low,78.23443047266682,54.34,7,2023,210
2023-07-29,Pork,Meat,Summer,medium,high,47.87145103654189,33.81,7,2023,210
2023-07-29,Fish,Meat,Summer,high,none,138.08024383755966,169.55,7,2023,210
2023-07-29,Lamb,Meat,Summer,low,low,118.9576192278836,75.99,7,2023,210
2023-08-05,Tomatoes,Vegetables,Monsoon,medium,high,134.62786357118352,97.51,8,2023,217
2023-08-05,Potatoes,Vegetables,Monsoon,low,high,30.801474666022123,18.18,8,2023,217
2023-08-05,Onions,Vegetables,Monsoon,high,none,110.54787456026385,124.46,8,2023,217
2023-08-05,Carrots,Vegetables,Monsoon,medium,low,177.28304427557853,133.05,8,2023,217
2023-08-05,Spinach,Vegetables,Monsoon,low,none,81.14467132632568,49.72,8,2023,217
2023-08-05,Apples,Fruits,Monsoon,low,high,64.97976915756203,33.07,8,2023,217
2023-08-05,Bananas,Fruits,Monsoon,high,medium,145.1215668702381,135.37,8,2023,217
2023-08-05,Oranges,Fruits,Monsoon,high,low,90.25864026707984,80.78,8,2023,217
2023-08-05,Mangoes,Fruits,Monsoon,high,none,158.43939383131385,163.01,8,2023,217
2023-08-05,Grapes,Fruits,Monsoon,high,high,119.12428846471641,99.25,8,2023,217
2023-08-05,Rice,Grains,Monsoon,medium,low,113.62427260124328,82.18,8,2023,217
2023-08-05,Wheat,Grains,Monsoon,high,medium,167.34678146715942,168.21,8,2023,217
2023-08-05,Corn,Grains,Monsoon,low,none,157.5372055841983,91.47,8,2023,217
2023-08-05,Barley,Grains,Monsoon,medium,none,38.33250772562889,28.82,8,2023,217
2023-08-05,Oats,Grains,Monsoon,medium,high,86.82876569097088,61.71,8,2023,217
2023-08-05,Milk,Dairy,Monsoon,low,low,40.381620186642564,24.48,8,2023,217
2023-08-05,Cheese,Dairy,Monsoon,medium,high,117.34887151487715,76.38,8,2023,217
2023-08-05,Butter,Dairy,Monsoon,medium,low,32.799927478418624,25.92,8,2023,217
2023-08-05,Yogurt,Dairy,Monsoon,high,none,94.16319301129815,106.35,8,2023,217
2023-08-05,Cream,Dairy,Monsoon,low,high,190.6154195598324,105.97,8,2023,217
2023-08-05,Chicken,Meat,Monsoon,medium,high,66.05705734619829,46.52,8,2023,217
2023-08-05,Beef,Meat,Monsoon,high,medium,60.81216084170506,59.17,8,2023,217
2023-08-05,Pork,Meat,Monsoon,high,medium,36.28933599725602,32.36,8,2023,217
2023-08-05,Fish,Meat,Monsoon,medium,medium,150.38954407964803,116.77,8,2023,217
2023-08-05,Lamb,Meat,Monsoon,high,low,97.56944057329883,95.2,8,2023,217
2023-08-12,Tomatoes,Vegetables,Monsoon,medium,high,93.57387730553502,64.72,8,2023,224
2023-08-12,Potatoes,Vegetables,Monsoon,high,low,113.81127048443676,102.68,8,2023,224
2023-08-12,Onions,Vegetables,Monsoon,low,low,151.2947807707773,89.39,8,2023,224
2023-08-12,Carrots,Vegetables,Monsoon,low,high,165.5044080496533,95.36,8,2023,224
2023-08-12,Spinach,Vegetables,Monsoon,high,high,75.03610295222745,69.57,8,2023,224
2023-08-12,Apples,Fruits,Monsoon,medium,low,47.356432845329216,34.88,8,2023,224
2023-08-12,Bananas,Fruits,Monsoon,low,medium,165.38642642793027,86.94,8,2023,224
2023-08-12,Oranges,Fruits,Monsoon,low,high,43.707716337143914,24.41,8,2023,224
2023-08-12,Mangoes,Fruits,Monsoon,medium,low,65.57620940659581,50.11,8,2023,224
2023-08-12,Grapes,Fruits,Monsoon,low,medium,137.97847611931903,85.27,8,2023,224
2023-08-12,Rice,Grains,Monsoon,low,none,75.68634117440232,43.75,8,2023,224
2023-08-12,Wheat,Grains,Monsoon,low,medium,87.0782833809465,47.23,8,2023,224
2023-08-12,Corn,Grains,Monsoon,medium,low,163.8107411729071,122.39,8,2023,224
2023-08-12,Barley,Grains,Monsoon,medium,high,71.03864196373658,50.43,8,2023,224
2023-08-12,Oats,Grains,Monsoon,low,low,84.59636437889458,50.23,8,2023,224
2023-08-12,Milk,Dairy,Monsoon,high,medium,74.814174047249,68.33,8,2023,224
2023-08-12,Cheese,Dairy,Monsoon,medium,low,74.49816937113651,60.22,8,2023,224
2023-08-12,Butter,Dairy,Monsoon,low,medium,187.38591736621967,111.42,8,2023,224
2023-08-12,Yogurt,Dairy,Monsoon,low,none,182.58925200300456,115.42,8,2023,224
2023-08-12,Cream,Dairy,Monsoon,medium,medium,59.28917578066888,38.53,8,2023,224
2023-08-12,Chicken,Meat,Monsoon,medium,medium,47.713382959970694,32.5,8,2023,224
2023-08-12,Beef,Meat,Monsoon,low,medium,72.41536189939235,38.17,8,2023,224
2023-08-12,Pork,Meat,Monsoon,low,none,168.9646191465264,110.21,8,2023,224
2023-08-12,Fish,Meat,Monsoon,medium,high,36.13740162242222,22.56,8,2023,224
2023-08-12,Lamb,Meat,Monsoon,medium,medium,193.07787011859972,137.89,8,2023,224
2023-08-19,Tomatoes,Vegetables,Monsoon,low,low,60.2484586982608,35.49,8,2023,231
2023-08-19,Potatoes,Vegetables,Monsoon,low,none,48.977197703727455,29.33,8,2023,231
2023-08-19,Onions,Vegetables,Monsoon,medium,high,179.93599193440727,114.31,8,2023,231
2023-08-19,Carrots,Vegetables,Monsoon,high,none,40.38382129516758,44.97,8,2023,231
2023-08-19,Spinach,Vegetables,Monsoon,medium,none,152.72713496552083,120.57,8,2023,231
2023-08-19,Apples,Fruits,Monsoon,high,none,154.56748305789964,167.98,8,2023,231
2023-08-19,Bananas,Fruits,Monsoon,low,medium,40.55308044268379,21.43,8,2023,231
2023-08-19,Oranges,Fruits,Monsoon,low,medium,20.25710175425181,12.45,8,2023,231
2023-08-19,Mangoes,Fruits,Monsoon,high,none,123.01673341341377,122.48,8,2023,231
2023-08-19,Grapes,Fruits,Monsoon,high,high,70.48191165680996,58.12,8,2023,231
2023-08-19,Rice,Grains,Monsoon,low,low,71.3335872818086,46.89,8,2023,231
2023-08-19,Wheat,Grains,Monsoon,low,medium,195.51569054738263,107.31,8,2023,231
2023-08-19,Corn,Grains,Monsoon,low,high,71.70344263547135,41.4,8,2023,231
2023-08-19,Barley,Grains,Monsoon,high,high,28.975623768952197,23.86,8,2023,231
2023-08-19,Oats,Grains,Monsoon,high,low,22.704057556501933,22.83,8,2023,231
2023-08-19,Milk,Dairy,Monsoon,low,medium,44.89097121285459,26.13,8,2023,231
2023-08-19,Cheese,Dairy,Monsoon,low,high,127.7989570563171,74.73,8,2023,231
2023-08-19,Butter,Dairy,Monsoon,medium,high,188.96947435601535,130.15,8,2023,231
2023-08-19,Yogurt,Dairy,Monsoon,medium,low,93.85270452991038,65.98,8,2023,231
2023-08-19,Cream,Dairy,Monsoon,low,high,39.17922449890034,20.29,8,2023,231
2023-08-19,Chicken,Meat,Monsoon,high,high,65.83910355784042,54.57,8,2023,231
2023-08-19,Beef,Meat,Monsoon,medium,none,46.65075670798934,37.92,8,2023,231
2023-08-19,Pork,Meat,Monsoon,high,none,133.01548868037827,136.49,8,2023,231
2023-08-19,Fish,Meat,Monsoon,high,none,163.94453516050243,167.99,8,2023,231
2023-08-19,Lamb,Meat,Monsoon,high,low,80.06675736361339,83.44,8,2023,231
2023-08-26,Tomatoes,Vegetables,Monsoon,low,medium,29.373033119828555,17.92,8,2023,238
2023-08-26,Potatoes,Vegetables,Monsoon,low,none,105.88634767802887,64.18,8,2023,238
2023-08-26,Onions,Vegetables,Monsoon,low,medium,187.85071155752885,112.74,8,2023,238
2023-08-26,Carrots,Vegetables,Monsoon,medium,low,106.80054146071878,88.88,8,2023,238
2023-08-26,Spinach,Vegetables,Monsoon,medium,low,193.8386798991717,156.48,8,2023,238
2023-08-26,Apples,Fruits,Monsoon,medium,high,55.50367991006303,39.07,8,2023,238
2023-08-26,Bananas,Fruits,Monsoon,medium,none,92.90019774575872,72.65,8,2023,238
2023-08-26,Oranges,Fruits,Monsoon,medium,low,78.17496497432793,57.79,8,2023,238
2023-08-26,Mangoes,Fruits,Monsoon,medium,medium,90.25182355936457,67.2,8,2023,238
2023-08-26,Grapes,Fruits,Monsoon,low,low,71.99109460595243,40.86,8,2023,238
2023-08-26,Rice,Grains,Monsoon,medium,low,41.807983026977375,34.38,8,2023,238
2023-08-26,Wheat,Grains,Monsoon,medium,medium,54.85228576318294,39.09,8,2023,238
2023-08-26,Corn,Grains,Monsoon,medium,high,127.82198795844216,82.17,8,2023,238
2023-08-26,Barley,Grains,Monsoon,low,medium,187.6682696454067,114.18,8,2023,238
2023-08-26,Oats,Grains,Monsoon,high,none,23.492224211278778,25.06,8,2023,238
2023-08-26,Milk,Dairy,Monsoon,high,high,69.53423811922562,59.87,8,2023,238
2023-08-26,Cheese,Dairy,Monsoon,low,medium,60.707287964381315,37.17,8,2023,238
2023-08-26,Butter,Dairy,Monsoon,high,medium,62.106107740289275,56.89,8,2023,238
2023-08-26,Yogurt,Dairy,Monsoon,low,high,52.33721923196154,27.13,8,2023,238
2023-08-26,Cream,Dairy,Monsoon,high,none,96.95136036667692,97.53,8,2023,238
2023-08-26,Chicken,Meat,Monsoon,high,none,79.14878110637169,81.96,8,2023,238
2023-08-26,Beef,Meat,Monsoon,medium,high,52.51460562943676,37.17,8,2023,238
2023-08-26,Pork,Meat,Monsoon,low,none,25.362290725871993,14.85,8,2023,238
2023-08-26,Fish,Meat,Monsoon,medium,low,116.41881111106018,79.72,8,2023,238
2023-08-26,Lamb,Meat,Monsoon,low,none,188.59903482524257,112.24,8,2023,238
2023-09-02,Tomatoes,Vegetables,Autumn,low,none,111.79731427642949,106.27,9,2023,245
2023-09-02,Potatoes,Vegetables,Autumn,high,low,187.40096800239309,254.16,9,2023,245
2023-09-02,Onions,Vegetables,Autumn,medium,high,181.32252484630396,152.71,9,2023,245
2023-09-02,Carrots,Vegetables,Autumn,medium,none,77.61072155304484,80.76,9,2023,245
2023-09-02,Spinach,Vegetables,Autumn,high,medium,55.922890861268975,68.55,9,2023,245
2023-09-02,Apples,Fruits,Autumn,low,high,29.422492117636356,23.34,9,2023,245
2023-09-02,Bananas,Fruits,Autumn,medium,low,173.2680526963784,178.03,9,2023,245
2023-09-02,Oranges,Fruits,Autumn,high,high,196.01366483032072,224.69,9,2023,245
2023-09-02,Mangoes,Fruits,Autumn,high,high,72.53609186655196,86.04,9,2023,245
2023-09-02,Grapes,Fruits,Autumn,medium,medium,183.9501608581557,193.48,9,2023,245
2023-09-02,Rice,Grains,Autumn,high,none,175.88417432251245,269.15,9,2023,245
2023-09-02,Wheat,Grains,Autumn,high,none,178.01251598298157,262.51,9,2023,245
2023-09-02,Corn,Grains,Autumn,low,none,88.80271760260845,81.62,9,2023,245
2023-09-02,Barley,Grains,Autumn,medium,none,175.13752682284547,193.1,9,2023,245
2023-09-02,Oats,Grains,Autumn,high,none,48.60645803195088,69.16,9,2023,245
2023-09-02,Milk,Dairy,Autumn,low,low,77.10665138423616,64.43,9,2023,245
2023-09-02,Cheese,Dairy,Autumn,medium,none,75.806124322241,89.51,9,2023,245
2023-09-02,Butter,Dairy,Autumn,high,high,141.14146993196186,164.36,9,2023,245
2023-09-02,Yogurt,Dairy,Autumn,medium,none,178.8023145837377,204.98,9,2023,245
2023-09-02,Cream,Dairy,Autumn,medium,none,195.2059819074117,213.6,9,2023,245
2023-09-02,Chicken,Meat,Autumn,high,none,100.41898859112924,152.77,9,2023,245
2023-09-02,Beef,Meat,Autumn,high,none,84.76848211458197,116.2,9,2023,245
2023-09-02,Pork,Meat,Autumn,low,medium,87.51789295730299,66.81,9,2023,245
2023-09-02,Fish,Meat,Autumn,high,low,194.41421517481393,253.45,9,2023,245
2023-09-02,Lamb,Meat,Autumn,medium,low,42.76356417264281,43.46,9,2023,245
2023-09-09,Tomatoes,Vegetables,Autumn,high,medium,138.8845498455976,167.98,9,2023,252
2023-09-09,Potatoes,Vegetables,Autumn,medium,low,128.30358955168373,131.75,9,2023,252
2023-09-09,Onions,Vegetables,Autumn,high,none,118.39068913946079,177.72,9,2023,252
2023-09-09,Carrots,Vegetables,Autumn,medium,high,169.02649181815625,143.46,9,2023,252
2023-09-09,Spinach,Vegetables,Autumn,low,high,54.943178680275,39.89,9,2023,252
2023-09-09,Apples,Fruits,Autumn,low,medium,78.62639808398642,66.97,9,2023,252
2023-09-09,Bananas,Fruits,Autumn,medium,high,27.25063521211646,27.29,9,2023,252
2023-09-09,Oranges,Fruits,Autumn,low,low,164.39654159045418,142.76,9,2023,252
2023-09-09,Mangoes,Fruits,Autumn,medium,medium,48.733896219219226,49.86,9,2023,252
2023-09-09,Grapes,Fruits,Autumn,low,medium,184.08383970734945,149.34,9,2023,252
2023-09-09,Rice,Grains,Autumn,high,medium,26.983901851199743,37.03,9,2023,252
2023-09-09,Wheat,Grains,Autumn,low,high,158.01830414090043,115.29,9,2023,252
2023-09-09,Corn,Grains,Autumn,low,medium,116.0397980396443,87.15,9,2023,252
2023-09-09,Barley,Grains,Autumn,high,none,57.4817255494786,87.23,9,2023,252
2023-09-09,Oats,Grains,Autumn,medium,medium,70.34129417835976,69.7,9,2023,252
2023-09-09,Milk,Dairy,Autumn,low,none,175.81610654709175,141.68,9,2023,252
2023-09-09,Cheese,Dairy,Autumn,low,low,84.15285245293964,73.73,9,2023,252
2023-09-09,Butter,Dairy,Autumn,high,none,75.75198481028218,112.67,9,2023,252
2023-09-09,Yogurt,Dairy,Autumn,high,medium,92.32642254830513,124.35,9,2023,252
2023-09-09,Cream,Dairy,Autumn,high,high,131.03925607373267,169.12,9,2023,252
2023-09-09,Chicken,Meat,Autumn,medium,none,66.6919529843337,72.69,9,2023,252
2023-09-09,Beef,Meat,Autumn,medium,low,175.4174026139181,201.53,9,2023,252
2023-09-09,Pork,Meat,Autumn,high,high,47.663144445304425,55.22,9,2023,252
2023-09-09,Fish,Meat,Autumn,high,high,126.34685748119138,138.77,9,2023,252
2023-09-09,Lamb,Meat,Autumn,high,none,187.89883038309705,278.81,9,2023,252
2023-09-16,Tomatoes,Vegetables,Autumn,medium,none,161.30123051748717,164.5,9,2023,259
2023-09-16,Potatoes,Vegetables,Autumn,low,none,100.56259109143498,85.0,9,2023,259
2023-09-16,Onions,Vegetables,Autumn,low,low,104.19476156743944,86.47,9,2023,259
2023-09-16,Carrots,Vegetables,Autumn,medium,low,179.81082606671842,190.0,9,2023,259
2023-09-16,Spinach,Vegetables,Autumn,low,high,92.71573099455505,62.63,9,2023,259
2023-09-16,Apples,Fruits,Autumn,medium,none,71.07419179288209,72.41,9,2023,259
2023-09-16,Bananas,Fruits,Autumn,high,high,128.1722950995495,155.72,9,2023,259
2023-09-16,Oranges,Fruits,Autumn,high,medium,47.871682691640935,59.95,9,2023,259
2023-09-16,Mangoes,Fruits,Autumn,medium,medium,97.83869000897054,91.46,9,2023,259
2023-09-16,Grapes,Fruits,Autumn,high,high,165.00949198657665,215.59,9,2023,259
2023-09-16,Rice,Grains,Autumn,high,medium,122.79676923821265,150.38,9,2023,259
2023-09-16,Wheat,Grains,Autumn,low,high,93.22807653172369,66.91,9,2023,259
2023-09-16,Corn,Grains,Autumn,low,high,25.930616284195395,19.49,9,2023,259
2023-09-16,Barley,Grains,Autumn,medium,none,70.94011437723398,85.75,9,2023,259
2023-09-16,Oats,Grains,Autumn,low,none,106.75751362875306,85.36,9,2023,259
2023-09-16,Milk,Dairy,Autumn,low,low,75.72813411539002,67.59,9,2023,259
2023-09-16,Cheese,Dairy,Autumn,high,none,137.7613960399774,215.43,9,2023,259
2023-09-16,Butter,Dairy,Autumn,medium,high,77.87752983161684,80.04,9,2023,259
2023-09-16,Yogurt,Dairy,Autumn,high,medium,54.41789319441352,69.84,9,2023,259
2023-09-16,Cream,Dairy,Autumn,medium,high,139.53812080662038,142.72,9,2023,259
2023-09-16,Chicken,Meat,Autumn,low,medium,150.31804956242448,109.65,9,2023,259
2023-09-16,Beef,Meat,Autumn,low,high,143.9122323276842,113.84,9,2023,259
2023-09-16,Pork,Meat,Autumn,high,none,75.98660010686066,98.03,9,2023,259
2023-09-16,Fish,Meat,Autumn,high,medium,146.1820280771073,198.4,9,2023,259
2023-09-16,Lamb,Meat,Autumn,medium,high,108.53620794509722,103.18,9,2023,259
2023-09-23,Tomatoes,Vegetables,Autumn,low,high,34.83798896341834,23.82,9,2023,266
2023-09-23,Potatoes,Vegetables,Autumn,medium,medium,106.16630970247981,110.41,9,2023,266
2023-09-23,Onions,Vegetables,Autumn,medium,low,184.08642100510278,179.37,9,2023,266
2023-09-23,Carrots,Vegetables,Autumn,medium,medium,107.5596296855374,114.3,9,2023,266
2023-09-23,Spinach,Vegetables,Autumn,high,none,132.7266694392368,175.61,9,2023,266
2023-09-23,Apples,Fruits,Autumn,low,none,190.2397695043425,176.61,9,2023,266
2023-09-23,Bananas,Fruits,Autumn,low,medium,67.66693792009738,54.94,9,2023,266
2023-09-23,Oranges,Fruits,Autumn,medium,none,180.4161435323257,181.67,9,2023,266
2023-09-23,Mangoes,Fruits,Autumn,high,none,75.11526568677462,101.81,9,2023,266
2023-09-23,Grapes,Fruits,Autumn,medium,high,70.49500793397218,67.02,9,2023,266
2023-09-23,Rice,Grains,Autumn,medium,medium,111.53493771924305,115.52,9,2023,266
2023-09-23,Wheat,Grains,Autumn,medium,low,71.78931820820529,73.68,9,2023,266
2023-09-23,Corn,Grains,Autumn,high,medium,133.25945474149256,178.75,9,2023,266
2023-09-23,Barley,Grains,Autumn,high,low,29.353897663612443,41.92,9,2023,266
2023-09-23,Oats,Grains,Autumn,low,none,69.66709363101133,65.2,9,2023,266
2023-09-23,Milk,Dairy,Autumn,low,medium,82.32788747625473,63.33,9,2023,266
2023-09-23,Cheese,Dairy,Autumn,low,high,38.17058269448731,29.42,9,2023,266
2023-09-23,Butter,Dairy,Autumn,medium,none,102.0979147992665,106.32,9,2023,266
2023-09-23,Yogurt,Dairy,Autumn,low,medium,93.72096690725166,78.25,9,2023,266
2023-09-23,Cream,Dairy,Autumn,high,medium,61.058068022429325,80.04,9,2023,266
